file_paths,labels
../data/raw/Indian/T\134.jpg,T
../data/raw/Indian/O\547.jpg,O
../data/raw/Indian/T\873.jpg,T
../data/raw/Indian/C\166 copy.jpg,C
../data/raw/Indian/I\251.jpg,I
../data/raw/Indian/L\771.jpg,L
../data/raw/Indian/W\439.jpg,W
../data/raw/Indian/P\375.jpg,P
../data/raw/Indian/2\104.jpg,2
../data/raw/Indian/F\242.jpg,F
../data/raw/Indian/R\846.jpg,R
../data/raw/Indian/M\91.jpg,M
../data/raw/Indian/R\742.jpg,R
../data/raw/Indian/R\839.jpg,R
../data/raw/Indian/3\1174.jpg,3
../data/raw/Indian/2\169.jpg,2
../data/raw/Indian/B\144.jpg,B
../data/raw/Indian/8\866.jpg,8
../data/raw/Indian/Q\332.jpg,Q
../data/raw/Indian/G\61.jpg,G
../data/raw/Indian/O\062.jpg,O
../data/raw/Indian/H\101.jpg,H
../data/raw/Indian/V\480.jpg,V
../data/raw/Indian/C\949.jpg,C
../data/raw/Indian/5\1014.jpg,5
../data/raw/Indian/N\358.jpg,N
../data/raw/Indian/6\583.jpg,6
../data/raw/Indian/1\26.jpg,1
../data/raw/Indian/K\617.jpg,K
../data/raw/Indian/Z\711.jpg,Z
../data/raw/Indian/9\1039.jpg,9
../data/raw/Indian/K\1097.jpg,K
../data/raw/Indian/9\897.jpg,9
../data/raw/Indian/8\971.jpg,8
../data/raw/Indian/4\1013.jpg,4
../data/raw/Indian/M\238.jpg,M
../data/raw/Indian/K\518.jpg,K
../data/raw/Indian/5\736.jpg,5
../data/raw/Indian/5\543.jpg,5
../data/raw/Indian/C\007.jpg,C
../data/raw/Indian/1\338.jpg,1
../data/raw/Indian/8\607.jpg,8
../data/raw/Indian/5\937.jpg,5
../data/raw/Indian/5\1190.jpg,5
../data/raw/Indian/J\291.jpg,J
../data/raw/Indian/D\153.jpg,D
../data/raw/Indian/D\987.jpg,D
../data/raw/Indian/I\733.jpg,I
../data/raw/Indian/M\789.jpg,M
../data/raw/Indian/Q\358.jpg,Q
../data/raw/Indian/H\582.jpg,H
../data/raw/Indian/4\1163.jpg,4
../data/raw/Indian/D\164.jpg,D
../data/raw/Indian/T\729.jpg,T
../data/raw/Indian/K\400.jpg,K
../data/raw/Indian/6\102.jpg,6
../data/raw/Indian/X\746.jpg,X
../data/raw/Indian/4\457.jpg,4
../data/raw/Indian/H\369.jpg,H
../data/raw/Indian/7\614.jpg,7
../data/raw/Indian/8\860.jpg,8
../data/raw/Indian/J\916.jpg,J
../data/raw/Indian/R\207.jpg,R
../data/raw/Indian/Y\532.jpg,Y
../data/raw/Indian/D\406.jpg,D
../data/raw/Indian/R\895.jpg,R
../data/raw/Indian/J\859.jpg,J
../data/raw/Indian/I\654.jpg,I
../data/raw/Indian/2\291.jpg,2
../data/raw/Indian/U\820.jpg,U
../data/raw/Indian/A\912.jpg,A
../data/raw/Indian/E\617.jpg,E
../data/raw/Indian/X\774.jpg,X
../data/raw/Indian/G\1168.jpg,G
../data/raw/Indian/L\680.jpg,L
../data/raw/Indian/I\011.jpg,I
../data/raw/Indian/W\314.jpg,W
../data/raw/Indian/F\548.jpg,F
../data/raw/Indian/I\447.jpg,I
../data/raw/Indian/F\649.jpg,F
../data/raw/Indian/E\123.jpg,E
../data/raw/Indian/O\074.jpg,O
../data/raw/Indian/T\1033.jpg,T
../data/raw/Indian/2\656.jpg,2
../data/raw/Indian/P\291.jpg,P
../data/raw/Indian/5\385.jpg,5
../data/raw/Indian/J\449.jpg,J
../data/raw/Indian/Y\659.jpg,Y
../data/raw/Indian/Z\19.jpg,Z
../data/raw/Indian/G\904.jpg,G
../data/raw/Indian/7\271.jpg,7
../data/raw/Indian/M\106.jpg,M
../data/raw/Indian/K\655.jpg,K
../data/raw/Indian/4\880.jpg,4
../data/raw/Indian/I\591.jpg,I
../data/raw/Indian/B\145.jpg,B
../data/raw/Indian/Q\978.jpg,Q
../data/raw/Indian/X\144.jpg,X
../data/raw/Indian/Q\658.jpg,Q
../data/raw/Indian/M\798.jpg,M
../data/raw/Indian/O\366.jpg,O
../data/raw/Indian/1\852.jpg,1
../data/raw/Indian/D\241.jpg,D
../data/raw/Indian/C\366.jpg,C
../data/raw/Indian/8\128.jpg,8
../data/raw/Indian/Y\1087.jpg,Y
../data/raw/Indian/D\851.jpg,D
../data/raw/Indian/Q\1093.jpg,Q
../data/raw/Indian/L\901.jpg,L
../data/raw/Indian/9\368.jpg,9
../data/raw/Indian/B\1032.jpg,B
../data/raw/Indian/E\42.jpg,E
../data/raw/Indian/F\665.jpg,F
../data/raw/Indian/Y\55.jpg,Y
../data/raw/Indian/B\800.jpg,B
../data/raw/Indian/B\338.jpg,B
../data/raw/Indian/E\589.jpg,E
../data/raw/Indian/F\1029.jpg,F
../data/raw/Indian/6\201.jpg,6
../data/raw/Indian/A\11.jpg,A
../data/raw/Indian/M\683.jpg,M
../data/raw/Indian/D\720.jpg,D
../data/raw/Indian/X\1181.jpg,X
../data/raw/Indian/A\619.jpg,A
../data/raw/Indian/7\999.jpg,7
../data/raw/Indian/5\743.jpg,5
../data/raw/Indian/M\655.jpg,M
../data/raw/Indian/Q\59.jpg,Q
../data/raw/Indian/C\88.jpg,C
../data/raw/Indian/R\512.jpg,R
../data/raw/Indian/I\11.jpg,I
../data/raw/Indian/Q\205.jpg,Q
../data/raw/Indian/3\793.jpg,3
../data/raw/Indian/X\531.jpg,X
../data/raw/Indian/9\1030.jpg,9
../data/raw/Indian/V\670.jpg,V
../data/raw/Indian/G\948.jpg,G
../data/raw/Indian/6\77.jpg,6
../data/raw/Indian/M\450.jpg,M
../data/raw/Indian/V\785.jpg,V
../data/raw/Indian/9\993.jpg,9
../data/raw/Indian/W\178.jpg,W
../data/raw/Indian/O\127.jpg,O
../data/raw/Indian/J\1193.jpg,J
../data/raw/Indian/N\847.jpg,N
../data/raw/Indian/E\992.jpg,E
../data/raw/Indian/W\916.jpg,W
../data/raw/Indian/G\371.jpg,G
../data/raw/Indian/O\358.jpg,O
../data/raw/Indian/M\689.jpg,M
../data/raw/Indian/O\911.jpg,O
../data/raw/Indian/T\79.jpg,T
../data/raw/Indian/X\315.jpg,X
../data/raw/Indian/5\771.jpg,5
../data/raw/Indian/D\40.jpg,D
../data/raw/Indian/Q\347.jpg,Q
../data/raw/Indian/K\332.jpg,K
../data/raw/Indian/T\320.jpg,T
../data/raw/Indian/E\1015.jpg,E
../data/raw/Indian/8\160.jpg,8
../data/raw/Indian/P\854.jpg,P
../data/raw/Indian/H\269.jpg,H
../data/raw/Indian/D\101.jpg,D
../data/raw/Indian/7\811.jpg,7
../data/raw/Indian/W\1046.jpg,W
../data/raw/Indian/A\353.jpg,A
../data/raw/Indian/I\917.jpg,I
../data/raw/Indian/C\1026.jpg,C
../data/raw/Indian/Y\1036.jpg,Y
../data/raw/Indian/K\1042.jpg,K
../data/raw/Indian/L\498.jpg,L
../data/raw/Indian/B\1041.jpg,B
../data/raw/Indian/D\729.jpg,D
../data/raw/Indian/G\159.jpg,G
../data/raw/Indian/R\28.jpg,R
../data/raw/Indian/W\906.jpg,W
../data/raw/Indian/D\1149.jpg,D
../data/raw/Indian/A\694.jpg,A
../data/raw/Indian/H\589.jpg,H
../data/raw/Indian/J\1087.jpg,J
../data/raw/Indian/V\56.jpg,V
../data/raw/Indian/K\981.jpg,K
../data/raw/Indian/2\518.jpg,2
../data/raw/Indian/T\282.jpg,T
../data/raw/Indian/Y\728.jpg,Y
../data/raw/Indian/9\721.jpg,9
../data/raw/Indian/8\376.jpg,8
../data/raw/Indian/4\145.jpg,4
../data/raw/Indian/H\593.jpg,H
../data/raw/Indian/A\712.jpg,A
../data/raw/Indian/E\41.jpg,E
../data/raw/Indian/Q\1032.jpg,Q
../data/raw/Indian/2\1022.jpg,2
../data/raw/Indian/H\80.jpg,H
../data/raw/Indian/C\381.jpg,C
../data/raw/Indian/7\326.jpg,7
../data/raw/Indian/H\1055.jpg,H
../data/raw/Indian/T\153.jpg,T
../data/raw/Indian/G\227.jpg,G
../data/raw/Indian/4\1128.jpg,4
../data/raw/Indian/6\391.jpg,6
../data/raw/Indian/S\44.jpg,S
../data/raw/Indian/F\1035.jpg,F
../data/raw/Indian/R\923.jpg,R
../data/raw/Indian/A\262.jpg,A
../data/raw/Indian/5\870.jpg,5
../data/raw/Indian/K\1063.jpg,K
../data/raw/Indian/Y\70.jpg,Y
../data/raw/Indian/A\686.jpg,A
../data/raw/Indian/M\451.jpg,M
../data/raw/Indian/Z\489.jpg,Z
../data/raw/Indian/8\188.jpg,8
../data/raw/Indian/B\295.jpg,B
../data/raw/Indian/R\74.jpg,R
../data/raw/Indian/3\938.jpg,3
../data/raw/Indian/Z\1079.jpg,Z
../data/raw/Indian/Q\310.jpg,Q
../data/raw/Indian/A\721.jpg,A
../data/raw/Indian/I\237.jpg,I
../data/raw/Indian/M\210.jpg,M
../data/raw/Indian/H\168.jpg,H
../data/raw/Indian/4\1145.jpg,4
../data/raw/Indian/S\938.jpg,S
../data/raw/Indian/3\14.jpg,3
../data/raw/Indian/G\358.jpg,G
../data/raw/Indian/L\753.jpg,L
../data/raw/Indian/S\921.jpg,S
../data/raw/Indian/K\35.jpg,K
../data/raw/Indian/L\624.jpg,L
../data/raw/Indian/1\661.jpg,1
../data/raw/Indian/7\69.jpg,7
../data/raw/Indian/W\279.jpg,W
../data/raw/Indian/A\449.jpg,A
../data/raw/Indian/7\683.jpg,7
../data/raw/Indian/U\960.jpg,U
../data/raw/Indian/1\995.jpg,1
../data/raw/Indian/V\502.jpg,V
../data/raw/Indian/9\663.jpg,9
../data/raw/Indian/4\745.jpg,4
../data/raw/Indian/W\1177.jpg,W
../data/raw/Indian/O\357.jpg,O
../data/raw/Indian/B\319.jpg,B
../data/raw/Indian/M\822.jpg,M
../data/raw/Indian/5\162.jpg,5
../data/raw/Indian/Y\583.jpg,Y
../data/raw/Indian/Y\293.jpg,Y
../data/raw/Indian/7\95.jpg,7
../data/raw/Indian/6\486.jpg,6
../data/raw/Indian/5\56.jpg,5
../data/raw/Indian/O\404.jpg,O
../data/raw/Indian/M\982.jpg,M
../data/raw/Indian/Z\74.jpg,Z
../data/raw/Indian/E\305.jpg,E
../data/raw/Indian/U\333.jpg,U
../data/raw/Indian/R\434.jpg,R
../data/raw/Indian/X\933.jpg,X
../data/raw/Indian/K\711.jpg,K
../data/raw/Indian/H\287.jpg,H
../data/raw/Indian/1\694.jpg,1
../data/raw/Indian/U\406.jpg,U
../data/raw/Indian/2\1147.jpg,2
../data/raw/Indian/T\215.jpg,T
../data/raw/Indian/F\190.jpg,F
../data/raw/Indian/Y\1054.jpg,Y
../data/raw/Indian/T\1043.jpg,T
../data/raw/Indian/9\779.jpg,9
../data/raw/Indian/Q\480.jpg,Q
../data/raw/Indian/J\245.jpg,J
../data/raw/Indian/1\432.jpg,1
../data/raw/Indian/O\464.jpg,O
../data/raw/Indian/E\1188.jpg,E
../data/raw/Indian/7\71.jpg,7
../data/raw/Indian/W\491.jpg,W
../data/raw/Indian/D\1135.jpg,D
../data/raw/Indian/O\113 copy.jpg,O
../data/raw/Indian/M\835.jpg,M
../data/raw/Indian/E\971.jpg,E
../data/raw/Indian/9\309.jpg,9
../data/raw/Indian/P\738.jpg,P
../data/raw/Indian/L\870.jpg,L
../data/raw/Indian/X\1042.jpg,X
../data/raw/Indian/D\614.jpg,D
../data/raw/Indian/F\786.jpg,F
../data/raw/Indian/4\259.jpg,4
../data/raw/Indian/V\370.jpg,V
../data/raw/Indian/8\507.jpg,8
../data/raw/Indian/P\567.jpg,P
../data/raw/Indian/4\1018.jpg,4
../data/raw/Indian/W\7.jpg,W
../data/raw/Indian/V\327.jpg,V
../data/raw/Indian/K\775.jpg,K
../data/raw/Indian/X\210.jpg,X
../data/raw/Indian/6\849.jpg,6
../data/raw/Indian/X\700.jpg,X
../data/raw/Indian/Z\90.jpg,Z
../data/raw/Indian/6\813.jpg,6
../data/raw/Indian/8\976.jpg,8
../data/raw/Indian/N\290.jpg,N
../data/raw/Indian/G\949.jpg,G
../data/raw/Indian/P\170.jpg,P
../data/raw/Indian/Q\1136.jpg,Q
../data/raw/Indian/R\96.jpg,R
../data/raw/Indian/I\943.jpg,I
../data/raw/Indian/7\898.jpg,7
../data/raw/Indian/C\127.jpg,C
../data/raw/Indian/3\437.jpg,3
../data/raw/Indian/8\572.jpg,8
../data/raw/Indian/J\229.jpg,J
../data/raw/Indian/J\750.jpg,J
../data/raw/Indian/S\214.jpg,S
../data/raw/Indian/W\1171.jpg,W
../data/raw/Indian/A\22.jpg,A
../data/raw/Indian/4\847.jpg,4
../data/raw/Indian/O\166.jpg,O
../data/raw/Indian/I\986.jpg,I
../data/raw/Indian/2\569.jpg,2
../data/raw/Indian/D\154.jpg,D
../data/raw/Indian/Q\932.jpg,Q
../data/raw/Indian/X\996.jpg,X
../data/raw/Indian/M\706.jpg,M
../data/raw/Indian/L\1085.jpg,L
../data/raw/Indian/I\998.jpg,I
../data/raw/Indian/I\1020.jpg,I
../data/raw/Indian/L\108.jpg,L
../data/raw/Indian/C\184.jpg,C
../data/raw/Indian/D\213.jpg,D
../data/raw/Indian/L\1015.jpg,L
../data/raw/Indian/6\1173.jpg,6
../data/raw/Indian/3\1185.jpg,3
../data/raw/Indian/V\018.jpg,V
../data/raw/Indian/I\134.jpg,I
../data/raw/Indian/H\1018.jpg,H
../data/raw/Indian/S\327.jpg,S
../data/raw/Indian/U\290.jpg,U
../data/raw/Indian/Y\482.jpg,Y
../data/raw/Indian/4\256.jpg,4
../data/raw/Indian/E\341.jpg,E
../data/raw/Indian/I\189.jpg,I
../data/raw/Indian/X\1041.jpg,X
../data/raw/Indian/W\749.jpg,W
../data/raw/Indian/Y\1097.jpg,Y
../data/raw/Indian/O\549.jpg,O
../data/raw/Indian/3\1074.jpg,3
../data/raw/Indian/9\562.jpg,9
../data/raw/Indian/O\154.jpg,O
../data/raw/Indian/J\450.jpg,J
../data/raw/Indian/C\056.jpg,C
../data/raw/Indian/A\333.jpg,A
../data/raw/Indian/P\73.jpg,P
../data/raw/Indian/I\624.jpg,I
../data/raw/Indian/Z\416.jpg,Z
../data/raw/Indian/J\1088.jpg,J
../data/raw/Indian/G\3.jpg,G
../data/raw/Indian/F\1176.jpg,F
../data/raw/Indian/P\259.jpg,P
../data/raw/Indian/T\509.jpg,T
../data/raw/Indian/P\1086.jpg,P
../data/raw/Indian/P\1130.jpg,P
../data/raw/Indian/L\1121.jpg,L
../data/raw/Indian/U\447.jpg,U
../data/raw/Indian/R\109.jpg,R
../data/raw/Indian/U\1137.jpg,U
../data/raw/Indian/9\1032.jpg,9
../data/raw/Indian/F\1175.jpg,F
../data/raw/Indian/E\249.jpg,E
../data/raw/Indian/5\200.jpg,5
../data/raw/Indian/R\1034.jpg,R
../data/raw/Indian/A\338.jpg,A
../data/raw/Indian/S\641.jpg,S
../data/raw/Indian/8\233.jpg,8
../data/raw/Indian/5\972.jpg,5
../data/raw/Indian/T\1116.jpg,T
../data/raw/Indian/G\832.jpg,G
../data/raw/Indian/6\983.jpg,6
../data/raw/Indian/T\940.jpg,T
../data/raw/Indian/3\1120.jpg,3
../data/raw/Indian/8\672.jpg,8
../data/raw/Indian/O\1186.jpg,O
../data/raw/Indian/K\482.jpg,K
../data/raw/Indian/P\522.jpg,P
../data/raw/Indian/E\965.jpg,E
../data/raw/Indian/2\337.jpg,2
../data/raw/Indian/3\345.jpg,3
../data/raw/Indian/P\718.jpg,P
../data/raw/Indian/M\311.jpg,M
../data/raw/Indian/K\77.jpg,K
../data/raw/Indian/X\289.jpg,X
../data/raw/Indian/S\716.jpg,S
../data/raw/Indian/O\190 copy.jpg,O
../data/raw/Indian/9\710.jpg,9
../data/raw/Indian/I\778.jpg,I
../data/raw/Indian/I\596.jpg,I
../data/raw/Indian/N\930.jpg,N
../data/raw/Indian/4\597.jpg,4
../data/raw/Indian/7\785.jpg,7
../data/raw/Indian/M\307.jpg,M
../data/raw/Indian/3\1027.jpg,3
../data/raw/Indian/O\655.jpg,O
../data/raw/Indian/W\335.jpg,W
../data/raw/Indian/E\936.jpg,E
../data/raw/Indian/1\801.jpg,1
../data/raw/Indian/5\898.jpg,5
../data/raw/Indian/V\36.jpg,V
../data/raw/Indian/6\304.jpg,6
../data/raw/Indian/C\939.jpg,C
../data/raw/Indian/5\1135.jpg,5
../data/raw/Indian/1\55.jpg,1
../data/raw/Indian/X\1088.jpg,X
../data/raw/Indian/K\946.jpg,K
../data/raw/Indian/W\964.jpg,W
../data/raw/Indian/V\1172.jpg,V
../data/raw/Indian/T\11.jpg,T
../data/raw/Indian/T\687.jpg,T
../data/raw/Indian/S\553.jpg,S
../data/raw/Indian/U\675.jpg,U
../data/raw/Indian/W\154.jpg,W
../data/raw/Indian/2\899.jpg,2
../data/raw/Indian/P\1153.jpg,P
../data/raw/Indian/A\1023.jpg,A
../data/raw/Indian/S\136.jpg,S
../data/raw/Indian/P\621.jpg,P
../data/raw/Indian/I\1139.jpg,I
../data/raw/Indian/8\50.jpg,8
../data/raw/Indian/G\553.jpg,G
../data/raw/Indian/7\965.jpg,7
../data/raw/Indian/F\421.jpg,F
../data/raw/Indian/P\251.jpg,P
../data/raw/Indian/S\995.jpg,S
../data/raw/Indian/I\740.jpg,I
../data/raw/Indian/8\1013.jpg,8
../data/raw/Indian/8\799.jpg,8
../data/raw/Indian/A\563.jpg,A
../data/raw/Indian/9\1118.jpg,9
../data/raw/Indian/7\723.jpg,7
../data/raw/Indian/N\1059.jpg,N
../data/raw/Indian/4\78.jpg,4
../data/raw/Indian/U\365.jpg,U
../data/raw/Indian/W\150.jpg,W
../data/raw/Indian/W\342.jpg,W
../data/raw/Indian/N\1197.jpg,N
../data/raw/Indian/9\749.jpg,9
../data/raw/Indian/G\307.jpg,G
../data/raw/Indian/J\722.jpg,J
../data/raw/Indian/7\1162.jpg,7
../data/raw/Indian/J\1173.jpg,J
../data/raw/Indian/P\197.jpg,P
../data/raw/Indian/C\031.jpg,C
../data/raw/Indian/B\37.jpg,B
../data/raw/Indian/D\810.jpg,D
../data/raw/Indian/K\702.jpg,K
../data/raw/Indian/G\277.jpg,G
../data/raw/Indian/I\916.jpg,I
../data/raw/Indian/D\358.jpg,D
../data/raw/Indian/M\283.jpg,M
../data/raw/Indian/V\461.jpg,V
../data/raw/Indian/9\1069.jpg,9
../data/raw/Indian/G\1141.jpg,G
../data/raw/Indian/9\464.jpg,9
../data/raw/Indian/X\943.jpg,X
../data/raw/Indian/5\439.jpg,5
../data/raw/Indian/9\1000.jpg,9
../data/raw/Indian/I\1157.jpg,I
../data/raw/Indian/1\322.jpg,1
../data/raw/Indian/J\458.jpg,J
../data/raw/Indian/H\1064.jpg,H
../data/raw/Indian/2\316.jpg,2
../data/raw/Indian/N\414.jpg,N
../data/raw/Indian/U\352.jpg,U
../data/raw/Indian/3\487.jpg,3
../data/raw/Indian/U\70.jpg,U
../data/raw/Indian/A\515.jpg,A
../data/raw/Indian/M\133.jpg,M
../data/raw/Indian/D\1108.jpg,D
../data/raw/Indian/2\1085.jpg,2
../data/raw/Indian/Y\335.jpg,Y
../data/raw/Indian/Z\45.jpg,Z
../data/raw/Indian/2\477.jpg,2
../data/raw/Indian/W\89.jpg,W
../data/raw/Indian/2\466.jpg,2
../data/raw/Indian/T\605.jpg,T
../data/raw/Indian/K\160.jpg,K
../data/raw/Indian/P\1121.jpg,P
../data/raw/Indian/O\1131.jpg,O
../data/raw/Indian/Q\710.jpg,Q
../data/raw/Indian/E\128.jpg,E
../data/raw/Indian/H\633.jpg,H
../data/raw/Indian/1\562.jpg,1
../data/raw/Indian/5\811.jpg,5
../data/raw/Indian/Y\437.jpg,Y
../data/raw/Indian/2\285.jpg,2
../data/raw/Indian/1\752.jpg,1
../data/raw/Indian/Z\452.jpg,Z
../data/raw/Indian/V\750.jpg,V
../data/raw/Indian/J\1167.jpg,J
../data/raw/Indian/8\533.jpg,8
../data/raw/Indian/A\714.jpg,A
../data/raw/Indian/Z\462.jpg,Z
../data/raw/Indian/E\206.jpg,E
../data/raw/Indian/T\875.jpg,T
../data/raw/Indian/N\60.jpg,N
../data/raw/Indian/M\446.jpg,M
../data/raw/Indian/E\1183.jpg,E
../data/raw/Indian/H\1011.jpg,H
../data/raw/Indian/U\1199.jpg,U
../data/raw/Indian/8\1160.jpg,8
../data/raw/Indian/E\213.jpg,E
../data/raw/Indian/Z\781.jpg,Z
../data/raw/Indian/V\436.jpg,V
../data/raw/Indian/4\479.jpg,4
../data/raw/Indian/6\128.jpg,6
../data/raw/Indian/B\579.jpg,B
../data/raw/Indian/1\437.jpg,1
../data/raw/Indian/3\829.jpg,3
../data/raw/Indian/R\1001.jpg,R
../data/raw/Indian/Y\177.jpg,Y
../data/raw/Indian/J\803.jpg,J
../data/raw/Indian/T\53.jpg,T
../data/raw/Indian/G\1020.jpg,G
../data/raw/Indian/7\1064.jpg,7
../data/raw/Indian/H\1115.jpg,H
../data/raw/Indian/Q\448.jpg,Q
../data/raw/Indian/8\965.jpg,8
../data/raw/Indian/8\474.jpg,8
../data/raw/Indian/D\138.jpg,D
../data/raw/Indian/B\657.jpg,B
../data/raw/Indian/P\850.jpg,P
../data/raw/Indian/1\11.jpg,1
../data/raw/Indian/T\1144.jpg,T
../data/raw/Indian/Q\672.jpg,Q
../data/raw/Indian/C\179 copy.jpg,C
../data/raw/Indian/3\904.jpg,3
../data/raw/Indian/R\856.jpg,R
../data/raw/Indian/Z\941.jpg,Z
../data/raw/Indian/P\1188.jpg,P
../data/raw/Indian/U\570.jpg,U
../data/raw/Indian/H\160.jpg,H
../data/raw/Indian/8\239.jpg,8
../data/raw/Indian/W\254.jpg,W
../data/raw/Indian/V\101.jpg,V
../data/raw/Indian/7\929.jpg,7
../data/raw/Indian/K\1067.jpg,K
../data/raw/Indian/5\1051.jpg,5
../data/raw/Indian/S\88.jpg,S
../data/raw/Indian/C\92.jpg,C
../data/raw/Indian/6\277.jpg,6
../data/raw/Indian/K\556.jpg,K
../data/raw/Indian/S\208.jpg,S
../data/raw/Indian/O\348.jpg,O
../data/raw/Indian/B\67.jpg,B
../data/raw/Indian/H\12.jpg,H
../data/raw/Indian/O\838.jpg,O
../data/raw/Indian/J\668.jpg,J
../data/raw/Indian/I\501.jpg,I
../data/raw/Indian/Q\918.jpg,Q
../data/raw/Indian/R\517.jpg,R
../data/raw/Indian/B\61.jpg,B
../data/raw/Indian/U\919.jpg,U
../data/raw/Indian/M\761.jpg,M
../data/raw/Indian/F\258.jpg,F
../data/raw/Indian/D\927.jpg,D
../data/raw/Indian/D\1076.jpg,D
../data/raw/Indian/A\684.jpg,A
../data/raw/Indian/7\612.jpg,7
../data/raw/Indian/C\012.jpg,C
../data/raw/Indian/R\47.jpg,R
../data/raw/Indian/6\81.jpg,6
../data/raw/Indian/X\79.jpg,X
../data/raw/Indian/6\388.jpg,6
../data/raw/Indian/Q\140.jpg,Q
../data/raw/Indian/8\190.jpg,8
../data/raw/Indian/I\1040.jpg,I
../data/raw/Indian/Y\213.jpg,Y
../data/raw/Indian/5\880.jpg,5
../data/raw/Indian/5\845.jpg,5
../data/raw/Indian/I\500.jpg,I
../data/raw/Indian/8\302.jpg,8
../data/raw/Indian/H\1191.jpg,H
../data/raw/Indian/F\875.jpg,F
../data/raw/Indian/D\833.jpg,D
../data/raw/Indian/V\1178.jpg,V
../data/raw/Indian/W\664.jpg,W
../data/raw/Indian/Z\1028.jpg,Z
../data/raw/Indian/O\1168.jpg,O
../data/raw/Indian/D\820.jpg,D
../data/raw/Indian/P\588.jpg,P
../data/raw/Indian/4\631.jpg,4
../data/raw/Indian/O\0.jpg,O
../data/raw/Indian/6\592.jpg,6
../data/raw/Indian/J\846.jpg,J
../data/raw/Indian/I\338.jpg,I
../data/raw/Indian/K\413.jpg,K
../data/raw/Indian/1\876.jpg,1
../data/raw/Indian/J\1117.jpg,J
../data/raw/Indian/T\974.jpg,T
../data/raw/Indian/D\103.jpg,D
../data/raw/Indian/3\1176.jpg,3
../data/raw/Indian/6\1052.jpg,6
../data/raw/Indian/V\762.jpg,V
../data/raw/Indian/M\1083.jpg,M
../data/raw/Indian/9\593.jpg,9
../data/raw/Indian/M\673.jpg,M
../data/raw/Indian/C\1089.jpg,C
../data/raw/Indian/B\998.jpg,B
../data/raw/Indian/W\867.jpg,W
../data/raw/Indian/X\932.jpg,X
../data/raw/Indian/B\1024.jpg,B
../data/raw/Indian/G\944.jpg,G
../data/raw/Indian/3\866.jpg,3
../data/raw/Indian/6\1027.jpg,6
../data/raw/Indian/H\119.jpg,H
../data/raw/Indian/S\698.jpg,S
../data/raw/Indian/G\337.jpg,G
../data/raw/Indian/3\313.jpg,3
../data/raw/Indian/N\898.jpg,N
../data/raw/Indian/G\896.jpg,G
../data/raw/Indian/6\1120.jpg,6
../data/raw/Indian/J\545.jpg,J
../data/raw/Indian/B\508.jpg,B
../data/raw/Indian/K\251.jpg,K
../data/raw/Indian/I\052.jpg,I
../data/raw/Indian/J\716.jpg,J
../data/raw/Indian/3\501.jpg,3
../data/raw/Indian/1\33.jpg,1
../data/raw/Indian/M\871.jpg,M
../data/raw/Indian/Q\516.jpg,Q
../data/raw/Indian/W\662.jpg,W
../data/raw/Indian/L\700.jpg,L
../data/raw/Indian/C\895.jpg,C
../data/raw/Indian/7\160.jpg,7
../data/raw/Indian/S\1142.jpg,S
../data/raw/Indian/H\1049.jpg,H
../data/raw/Indian/4\1136.jpg,4
../data/raw/Indian/U\38.jpg,U
../data/raw/Indian/9\1006.jpg,9
../data/raw/Indian/Y\419.jpg,Y
../data/raw/Indian/L\111.jpg,L
../data/raw/Indian/Z\663.jpg,Z
../data/raw/Indian/8\1051.jpg,8
../data/raw/Indian/V\698.jpg,V
../data/raw/Indian/O\658.jpg,O
../data/raw/Indian/5\1109.jpg,5
../data/raw/Indian/W\646.jpg,W
../data/raw/Indian/K\975.jpg,K
../data/raw/Indian/O\499.jpg,O
../data/raw/Indian/P\1183.jpg,P
../data/raw/Indian/Z\1094.jpg,Z
../data/raw/Indian/M\780.jpg,M
../data/raw/Indian/4\415.jpg,4
../data/raw/Indian/P\1142.jpg,P
../data/raw/Indian/9\325.jpg,9
../data/raw/Indian/J\126.jpg,J
../data/raw/Indian/7\986.jpg,7
../data/raw/Indian/6\713.jpg,6
../data/raw/Indian/D\479.jpg,D
../data/raw/Indian/J\651.jpg,J
../data/raw/Indian/D\807.jpg,D
../data/raw/Indian/M\309.jpg,M
../data/raw/Indian/U\1167.jpg,U
../data/raw/Indian/2\36.jpg,2
../data/raw/Indian/G\381.jpg,G
../data/raw/Indian/8\1119.jpg,8
../data/raw/Indian/6\38.jpg,6
../data/raw/Indian/G\794.jpg,G
../data/raw/Indian/O\90.jpg,O
../data/raw/Indian/J\484.jpg,J
../data/raw/Indian/2\637.jpg,2
../data/raw/Indian/3\1082.jpg,3
../data/raw/Indian/T\633.jpg,T
../data/raw/Indian/S\961.jpg,S
../data/raw/Indian/K\625.jpg,K
../data/raw/Indian/P\240.jpg,P
../data/raw/Indian/I\441.jpg,I
../data/raw/Indian/A\617.jpg,A
../data/raw/Indian/I\579.jpg,I
../data/raw/Indian/6\851.jpg,6
../data/raw/Indian/P\313.jpg,P
../data/raw/Indian/2\724.jpg,2
../data/raw/Indian/Y\688.jpg,Y
../data/raw/Indian/D\911.jpg,D
../data/raw/Indian/W\993.jpg,W
../data/raw/Indian/J\478.jpg,J
../data/raw/Indian/I\1199.jpg,I
../data/raw/Indian/J\67.jpg,J
../data/raw/Indian/C\576.jpg,C
../data/raw/Indian/8\52.jpg,8
../data/raw/Indian/P\459.jpg,P
../data/raw/Indian/E\0.jpg,E
